"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.897970314E0,-9.760995209E-2,-2.026968002E-1,-2.499141693E-1
1.902978960E0,3.144238144E-2,-6.664085388E-2,-1.253182888E-1
1.907990939E0,1.562578678E-1,8.032417297E-2,3.175640106E-2
1.913002918E0,1.708363295E-1,1.934413910E-1,2.706255913E-1
1.918014897E0,1.421300620E-1,3.221006393E-1,4.621381760E-1
1.923024064E0,1.781608537E-2,3.981485367E-1,5.107417107E-1
1.928035887E0,-2.001451552E-1,3.733892441E-1,4.788532257E-1
1.933047762E0,-4.680087864E-1,2.572050095E-1,7.057533264E-1
1.938059585E0,-6.679742336E-1,9.558391571E-2,1.012546539E0
1.943069168E0,-8.416655660E-1,3.168010712E-2,1.200079441E0
1.948080887E0,-8.006060719E-1,1.254854202E-1,1.389070272E0
1.953092605E0,-9.293317795E-1,1.643533707E-1,1.159089804E0
1.958104324E0,-1.143830061E0,-3.834915161E-2,4.949405193E-1
1.963114220E0,-1.394148588E0,-3.520526886E-1,-2.712841034E-1
1.968125835E0,-1.613253236E0,-5.033483505E-1,-7.160181999E-1
1.973137501E0,-1.648609042E0,-4.283800125E-1,-9.350228310E-1
1.978149116E0,-1.444181204E0,-2.135667801E-1,-1.051315546E0
1.983159324E0,-1.225694895E0,-2.148532867E-2,-1.031063795E0
1.988170887E0,-1.073318601E0,-1.679992676E-2,-9.656312466E-1
1.993182449E0,-9.461922646E-1,-3.731727600E-3,-1.058428764E0
1.998193960E0,-8.533267379E-1,7.819461823E-2,-1.316887617E0
2.003204376E0,-7.799729109E-1,1.811733246E-1,-1.509515524E0
2.008215887E0,-7.528517842E-1,2.347335815E-1,-1.640349746E0
2.013227345E0,-7.256389856E-1,2.146272659E-1,-1.829457283E0
2.018238855E0,-6.902496219E-1,1.510658264E-1,-1.913287759E0
2.023249376E0,-6.542283297E-1,-2.202796936E-2,-1.853214502E0
2.028260835E0,-4.801866114E-1,-9.179973602E-2,-1.869092226E0
2.033272293E0,-2.860457301E-1,-1.373748779E-1,-1.808477759E0
2.038283699E0,-1.538267732E-2,-1.236553192E-1,-1.737122536E0
2.043294428E0,3.036731184E-1,-7.001686096E-2,-1.753812671E0
2.048305835E0,5.453506112E-1,-9.783172607E-2,-1.606125593E0
2.053317241E0,7.900589108E-1,-5.582427979E-2,-1.503434896E0
2.058328647E0,1.118186712E0,3.237438202E-2,-1.298152447E0
2.063339428E0,1.258870006E0,-4.935264587E-3,-1.005299568E0
2.068350835E0,1.385461211E0,-4.585552216E-2,-6.733274460E-1
2.073362189E0,1.433003426E0,-9.971046448E-2,-3.202161789E-1
2.078373543E0,1.349289179E0,-2.021646500E-1,8.173251152E-2
2.083430678E0,1.085747480E0,-4.091424942E-1,3.817524910E-1
2.088444428E0,8.165246248E-1,-6.050882339E-1,6.008217335E-1
2.093458283E0,6.123210192E-1,-7.336921692E-1,7.247676849E-1
2.098472085E0,3.828225434E-1,-8.413448334E-1,7.766215801E-1
2.103164428E0,1.656600684E-1,-9.962120056E-1,6.783668995E-1
2.108161199E0,1.641397178E-2,-1.040555000E0,5.128624439E-1
2.113157970E0,6.963714957E-3,-9.922561646E-1,3.402032852E-1
2.118154793E0,1.797103882E-2,-8.530120850E-1,1.713776588E-1
2.123473283E0,7.819041610E-2,-7.329216003E-1,7.704019547E-3
2.128486824E0,1.728561521E-1,-5.693941116E-1,-4.866123199E-3
2.133500418E0,1.368639767E-1,-4.880714417E-1,-5.548071861E-2
2.138513960E0,1.319547743E-1,-5.263223648E-1,-5.275690556E-1
2.143518491E0,2.406372130E-1,-4.140110016E-1,-4.348669052E-1
2.148531616E0,3.236742318E-1,-2.049951553E-1,-3.079762459E-1
2.153544689E0,3.146196604E-1,-2.065448761E-1,-2.212593555E-1
2.158557814E0,2.358508706E-1,-2.558994293E-1,-6.604981422E-2
2.163563647E0,1.684150994E-1,-3.215312958E-1,-4.209756851E-3
2.168576408E0,1.309122741E-1,-3.444709778E-1,-8.991479874E-2
2.173589116E0,1.000695080E-1,-3.140974045E-1,-1.800680161E-1
2.178601876E0,4.524821043E-2,-3.636741638E-1,-3.189692497E-1
2.183608803E0,9.295809269E-2,-4.069919586E-1,-4.069154263E-1
2.188621303E0,1.737317145E-1,-4.015951157E-1,-4.669704437E-1
2.193633699E0,2.787608504E-1,-3.635272980E-1,-4.902639389E-1
2.198646095E0,3.964923620E-1,-3.250665665E-1,-5.337204933E-1
2.203653960E0,5.183514953E-1,-3.274021149E-1,-4.868378639E-1
2.208666147E0,6.448034048E-1,-2.838592529E-1,-3.843605518E-1
2.213678335E0,6.910820007E-1,-2.960987091E-1,-3.271608353E-1
2.218690574E0,6.738083363E-1,-3.455772400E-1,-1.941316128E-1
2.223699064E0,6.546885967E-1,-3.726606369E-1,-4.937267303E-2
2.228711095E0,5.563995242E-1,-4.665594101E-1,3.659296036E-2
2.233723074E0,3.916977048E-1,-6.266660690E-1,3.026866913E-2
2.238735105E0,3.468337357E-1,-7.049179077E-1,8.050680161E-2
2.243744168E0,3.752616048E-1,-6.812839508E-1,1.748971939E-1
2.248756043E0,4.554116726E-1,-6.905012131E-1,1.824147701E-1
2.253767866E0,5.649199486E-1,-6.448097229E-1,1.388955116E-1
2.258779741E0,7.034552097E-1,-5.651941299E-1,2.345252037E-2
2.263789220E0,7.943667173E-1,-4.916467667E-1,-9.831905365E-2
2.268800991E0,8.489674330E-1,-4.210300446E-1,-2.065007687E-1
2.273812710E0,8.809003830E-1,-4.194765091E-1,-3.439710140E-1
2.278824428E0,8.537536860E-1,-3.827333450E-1,-5.142564774E-1
2.283834272E0,8.894053698E-1,-3.513679504E-1,-6.018421650E-1
2.288845939E0,8.647569418E-1,-2.666578293E-1,-7.221724987E-1
2.293857553E0,8.496736288E-1,-1.649274826E-1,-8.305652142E-1
2.298869220E0,8.142544031E-1,-1.231355667E-1,-9.083657265E-1
2.303879324E0,8.008204103E-1,-4.545497894E-2,-9.023661613E-1
2.308890887E0,7.699201107E-1,-7.809638977E-3,-8.103680611E-1
2.313902449E0,6.731209755E-1,3.709125519E-2,-7.819521427E-1
2.318914012E0,5.753301382E-1,9.507560730E-2,-7.227959633E-1
2.323924324E0,4.923355579E-1,3.532409668E-3,-5.746128559E-1
2.328935835E0,4.218069911E-1,-5.943870544E-2,-4.474592209E-1
2.333947345E0,2.892522812E-1,-1.151123047E-1,-3.701579571E-1
2.338958803E0,2.078876644E-1,-1.577663422E-1,-3.311295509E-1
2.343969376E0,2.006463408E-1,-1.254072189E-1,-4.184329510E-1
2.348980835E0,2.061410248E-1,-8.148765564E-2,-5.363631248E-1
2.353992293E0,2.049807906E-1,-6.738662720E-3,-7.857639790E-1
2.359003751E0,2.277206182E-1,6.208801270E-2,-1.019995213E0
2.364014376E0,2.517854273E-1,1.539525986E-1,-1.140253544E0
2.369025783E0,3.537157774E-1,2.337799072E-1,-1.166584253E0
2.374037189E0,3.685572743E-1,2.192697525E-1,-1.117998838E0
2.379048595E0,3.768838048E-1,1.577939987E-1,-1.050064325E0
2.384059376E0,3.599370420E-1,1.275024414E-1,-9.801082611E-1
2.389070783E0,3.765819669E-1,5.583953857E-2,-9.277470112E-1
2.394082137E0,4.355868995E-1,-1.736640930E-2,-8.890547752E-1
2.399093491E0,5.275058746E-1,-6.303787231E-2,-7.779130936E-1
2.404104376E0,6.047666073E-1,-3.299140930E-2,-6.877570152E-1
2.409115730E0,7.285930514E-1,8.501720428E-2,-6.879453659E-1
2.414127085E0,7.858788967E-1,2.036409378E-1,-7.777721882E-1
2.419138439E0,8.069128990E-1,2.440309525E-1,-7.658619881E-1
2.424149376E0,8.059346676E-1,2.237577438E-1,-8.480672836E-1
2.429160730E0,8.105973005E-1,2.039175034E-1,-9.103398323E-1
2.434172085E0,8.132113218E-1,1.923570633E-1,-1.062871933E0
2.439183439E0,8.590549827E-1,2.477207184E-1,-1.216897964E0
2.444194428E0,9.072915316E-1,2.768306732E-1,-1.319711208E0
2.449205730E0,9.515873790E-1,3.240833282E-1,-1.291765451E0
2.454217085E0,1.011397600E0,3.494768143E-1,-1.268429756E0
2.459228387E0,1.009966612E0,3.476514816E-1,-1.183847666E0
2.464239376E0,1.000725985E0,3.532981873E-1,-1.068540096E0
2.469250678E0,9.940567017E-1,3.769979477E-1,-9.722332954E-1
2.474261980E0,9.338359833E-1,3.689908981E-1,-7.552578449E-1
2.479273283E0,8.589148521E-1,3.380546570E-1,-5.945491791E-1
2.484284376E0,7.982139587E-1,2.481517792E-1,-5.657804012E-1
2.489295678E0,7.222729325E-1,2.665700912E-1,-6.105420589E-1
2.494306980E0,6.980268955E-1,3.483743668E-1,-6.590542793E-1
2.499318230E0,6.669477820E-1,3.715667725E-1,-6.593105793E-1
2.504329376E0,6.182308197E-1,3.643541336E-1,-6.700079441E-1
2.509340678E0,5.686247349E-1,3.396444321E-1,-7.326955795E-1
2.514351928E0,4.962844253E-1,2.910451889E-1,-8.335862160E-1
2.519363230E0,4.807374179E-1,3.019504547E-1,-8.854215145E-1
2.524374324E0,4.780965447E-1,3.220901489E-1,-8.918416500E-1
2.529385626E0,5.025504231E-1,3.241796494E-1,-9.437282085E-1
2.534396876E0,4.835508764E-1,2.638998032E-1,-9.903457165E-1
2.539408178E0,4.326392412E-1,2.658395767E-1,-9.932112694E-1
2.544419324E0,4.225784838E-1,2.494001389E-1,-9.813237190E-1
2.549430626E0,3.911010027E-1,2.175970078E-1,-9.200901985E-1
2.554441876E0,3.721703887E-1,2.179651260E-1,-8.844890594E-1
2.559453178E0,3.516170681E-1,2.152223587E-1,-8.998064995E-1
2.564464324E0,3.281352520E-1,2.580089569E-1,-9.607267380E-1
2.569475574E0,3.027223945E-1,2.545871735E-1,-1.039734602E0
2.574486876E0,3.014297783E-1,2.670278549E-1,-9.970734119E-1
2.579498126E0,3.068108559E-1,2.322807312E-1,-9.251625538E-1
2.584509324E0,3.287028968E-1,2.504463196E-1,-9.275074005E-1
2.589520626E0,3.563480079E-1,2.492628098E-1,-9.951653481E-1
2.594531876E0,4.285750687E-1,2.723827362E-1,-1.066904306E0
2.599543126E0,5.080991983E-1,2.924270630E-1,-1.081373215E0
2.604483126E0,5.716030598E-1,2.797975540E-1,-1.070606470E0
2.609423126E0,6.003949642E-1,2.270698547E-1,-1.118546963E0
2.614363126E0,6.385912299E-1,1.540813446E-1,-1.082601547E0
2.619282397E0,6.871819496E-1,6.449031830E-2,-1.122937918E0
2.624342397E0,7.390412688E-1,5.102443695E-2,-1.104740858E0
2.629402397E0,8.246978521E-1,1.029615402E-1,-1.040342331E0
2.634462397E0,8.734769821E-1,1.270790100E-1,-9.779384136E-1
2.639522397E0,8.759404421E-1,1.128082275E-1,-8.969292641E-1
2.644582397E0,8.103254437E-1,5.151081085E-2,-9.184014797E-1
2.649661512E0,7.915225029E-1,3.439807892E-2,-9.489428997E-1
2.654676303E0,7.932686806E-1,8.964824677E-2,-9.204173088E-1
2.659691043E0,8.279327154E-1,1.359596252E-1,-9.170801640E-1
2.664691824E0,8.135517240E-1,1.889734268E-1,-9.231026173E-1
2.669705887E0,7.691746950E-1,2.688493729E-1,-8.826928139E-1
2.674719949E0,6.943433881E-1,2.430295944E-1,-8.563046455E-1
2.679733960E0,5.883215666E-1,1.948909760E-1,-9.085197449E-1
2.684736876E0,4.778448343E-1,1.733179092E-1,-9.111793041E-1
2.689750314E0,4.046291709E-1,2.124748230E-1,-8.948705196E-1
2.694763803E0,3.636274934E-1,2.335062027E-1,-9.345495701E-1
2.699777293E0,3.440294564E-1,3.440074921E-1,-9.252922535E-1
2.704781876E0,3.344008327E-1,4.050264359E-1,-7.924330235E-1
2.709794949E0,2.991751134E-1,4.448680878E-1,-7.215788364E-1
2.714807970E0,2.134709954E-1,4.452571869E-1,-6.580433846E-1
2.719821043E0,1.915247142E-1,5.115451813E-1,-5.506198406E-1
2.724826824E0,2.185981274E-1,6.016378403E-1,-4.780192375E-1
2.729839533E0,1.698645651E-1,6.654796600E-1,-3.841488361E-1
2.734852189E0,1.158417165E-1,6.966972351E-1,-3.657500744E-1
2.739864897E0,3.581869602E-2,7.329769135E-1,-2.910687923E-1
2.744871876E0,-2.246722579E-2,7.339868546E-1,-2.581694126E-1
2.749884272E0,-9.787891805E-2,7.498922348E-1,-2.400395870E-1
2.754896668E0,-1.542651951E-1,7.573843002E-1,-2.002513409E-1
2.759909064E0,-1.949023455E-1,7.778568268E-1,-1.465528011E-1
2.764916876E0,-1.943115145E-1,7.737188339E-1,-1.054737568E-1
2.769929064E0,-2.671347857E-1,7.926101685E-1,-7.319760323E-2
2.774941199E0,-2.976583838E-1,8.247699738E-1,-1.363754272E-4
2.779953387E0,-2.784622312E-1,8.848237991E-1,1.166939735E-1
2.784961824E0,-3.054046929E-1,9.185609818E-1,1.403167248E-1
2.789973855E0,-3.678300381E-1,8.857517242E-1,9.793853760E-2
2.794985783E0,-3.342942297E-1,8.759937286E-1,9.926676750E-2
2.799997762E0,-2.192826271E-1,9.977512360E-1,9.278941154E-2
2.805006876E0,-8.546639979E-2,1.085033417E0,9.128427505E-2
2.810018699E0,1.769585907E-2,1.148386955E0,-4.351139069E-3
2.815030574E0,1.526294500E-1,1.236914635E0,-9.912729263E-2
2.820042397E0,2.855007648E-1,1.323947906E0,-1.731452942E-1
2.825051876E0,4.486359954E-1,1.368190765E0,-2.149369717E-1
2.830063595E0,4.516677260E-1,1.344604492E0,-2.222709656E-1
2.835075314E0,4.604348540E-1,1.330319405E0,-1.236274242E-1
2.840087033E0,4.049904943E-1,1.262829781E0,1.469388008E-1
2.845096824E0,2.708711624E-1,1.146584511E0,3.107237816E-1
2.850108439E0,1.475050449E-1,9.959850311E-1,4.644587040E-1
2.855120053E0,2.355685830E-2,8.906784058E-1,5.293083191E-1
2.860131720E0,-9.706400335E-2,7.619056702E-1,4.957370758E-1
2.865141824E0,-1.602829844E-1,6.626148224E-1,4.627575874E-1
2.870153387E0,-2.250380963E-1,5.194616318E-1,4.104835987E-1
2.875164949E0,-2.308748960E-1,4.319896698E-1,2.676436901E-1
2.880176460E0,-1.665019840E-1,4.259719849E-1,2.595412731E-1
2.885186772E0,-9.748286009E-2,4.711666107E-1,2.243907452E-1
2.890198283E0,-6.092335284E-2,4.467754364E-1,1.489505768E-1
2.895209741E0,-5.155487359E-2,4.175901413E-1,7.178020477E-2
2.900221251E0,-9.582262486E-2,4.093236923E-1,3.333926201E-2
2.905231772E0,-1.458797306E-1,4.052152634E-1,2.311277390E-2
2.910243230E0,-1.894242167E-1,3.714332581E-1,1.280088425E-1
2.915254637E0,-2.415417135E-1,3.188676834E-1,2.225792408E-1
2.920266095E0,-2.058240324E-1,3.171033859E-1,3.384749889E-1
2.925276720E0,-1.827957183E-1,2.926540375E-1,5.445826054E-1
2.930288126E0,-1.696159840E-1,3.204832077E-1,6.479408741E-1
2.935299533E0,-2.036443353E-1,3.378019333E-1,7.985479832E-1
2.940310887E0,-2.530478239E-1,2.840251923E-1,9.905340672E-1
2.945321720E0,-3.443912864E-1,1.798257828E-1,1.105207920E0
2.950333074E0,-5.323711634E-1,7.120895386E-2,1.161430597E0
2.955344480E0,-6.884860992E-1,-6.499099731E-2,1.227513075E0
2.960355887E0,-8.067687750E-1,-1.354036331E-1,1.248919964E0
2.965366720E0,-8.870869875E-1,-1.839513779E-1,1.276060343E0
2.970378074E0,-1.035397768E0,-2.289209366E-1,1.277293205E0
2.975389428E0,-1.146910548E0,-3.546600342E-1,1.294136524E0
2.980400783E0,-1.300134540E0,-5.748748779E-1,1.260478735E0
2.985411668E0,-1.383759022E0,-7.695035934E-1,1.167992115E0
2.990423022E0,-1.441576958E0,-9.428892136E-1,1.198721409E0
2.995434376E0,-1.386635303E0,-9.935178757E-1,1.205515623E0
3.000445626E0,-1.248835325E0,-9.790334702E-1,1.199969530E0
3.005456720E0,-1.085721612E0,-9.181127548E-1,1.227669954E0
3.010467970E0,-8.689360619E-1,-8.317375183E-1,1.194155931E0
3.015479324E0,-7.147563696E-1,-8.101348877E-1,1.121542931E0
3.020490626E0,-6.505194902E-1,-8.454074860E-1,9.871447086E-1
3.025501720E0,-5.489374399E-1,-9.128723145E-1,9.186878204E-1
3.030512970E0,-5.097799897E-1,-9.587020874E-1,8.264322281E-1
3.035524272E0,-4.647529423E-1,-9.924402237E-1,7.258067131E-1
3.040535626E0,-4.388655424E-1,-9.226255417E-1,6.549274921E-1
3.045546616E0,-4.761210382E-1,-9.812650681E-1,5.975630283E-1
3.050557918E0,-6.210797429E-1,-1.128200531E0,3.854334354E-1
3.055569220E0,-7.674039602E-1,-1.244474411E0,2.437744141E-1
3.060580470E0,-7.874674797E-1,-1.236293793E0,1.514487267E-1
3.065591564E0,-7.069016695E-1,-1.185638428E0,6.537199020E-3
3.070602866E0,-6.218143106E-1,-1.105068207E0,-1.569578648E-1
3.075614116E0,-5.249285698E-1,-1.033280373E0,-3.234333992E-1
3.080625418E0,-4.442189336E-1,-9.496688843E-1,-4.733786583E-1
3.085636564E0,-3.702576160E-1,-8.671970367E-1,-5.942859650E-1
3.090647814E0,-3.571916223E-1,-7.808599472E-1,-7.502107620E-1
3.095659116E0,-4.263112545E-1,-7.323188782E-1,-8.795149326E-1
3.100670366E0,-5.329926610E-1,-7.971525192E-1,-1.018325806E0
3.105681512E0,-6.823494434E-1,-8.794775009E-1,-1.128700018E0
3.110692814E0,-7.826912999E-1,-9.798736572E-1,-1.141976595E0
3.115704064E0,-8.638126850E-1,-1.050564766E0,-1.107165575E0
3.120715314E0,-9.578191042E-1,-1.174238205E0,-9.921646118E-1
3.125726564E0,-9.901319146E-1,-1.218912125E0,-9.143102169E-1
3.130737814E0,-1.014211535E0,-1.321693420E0,-8.551983833E-1
3.135749064E0,-9.668637514E-1,-1.370890617E0,-8.131430149E-1
3.140760314E0,-8.796557188E-1,-1.448503494E0,-7.873628139E-1
3.145771512E0,-7.523603439E-1,-1.417113304E0,-7.459056377E-1
3.150782710E0,-6.456714869E-1,-1.388671875E0,-7.311265469E-1
3.155793960E0,-5.039018393E-1,-1.419399261E0,-7.140913010E-1
3.160805210E0,-4.260211587E-1,-1.467384338E0,-6.588943005E-1
3.165816460E0,-3.873594403E-1,-1.508858681E0,-6.720576286E-1
3.170827710E0,-2.604860663E-1,-1.478758812E0,-5.686047077E-1
3.175838960E0,-1.576603204E-1,-1.393388748E0,-5.093138218E-1
3.180850262E0,-1.005232334E-1,-1.360482216E0,-4.992303848E-1
3.185861408E0,-1.097525805E-1,-1.347169876E0,-5.398142338E-1
3.190872658E0,-1.368891448E-1,-1.380281448E0,-6.992158890E-1
3.195883908E0,-1.691611260E-1,-1.450089455E0,-8.873200417E-1
3.200895210E0,-2.478309125E-1,-1.512766838E0,-1.026864290E0
3.205906408E0,-1.435421109E-1,-1.411634445E0,-1.052549362E0
3.210917658E0,-4.009604454E-4,-1.269374847E0,-1.015605927E0
3.215928908E0,6.603200734E-2,-1.154207230E0,-9.315650463E-1
3.220940158E0,3.961102664E-2,-1.010424614E0,-8.670799732E-1
3.225951355E0,-3.504580259E-2,-9.725828171E-1,-8.153884411E-1
3.230962605E0,-1.997417361E-1,-1.004763603E0,-7.289509773E-1
3.235973855E0,-3.507919312E-1,-1.007195473E0,-6.755433083E-1
3.240985158E0,-4.894751310E-1,-9.686117172E-1,-6.077992916E-1
3.245996355E0,-5.798761845E-1,-8.866891861E-1,-6.530408859E-1
3.251007658E0,-6.498237848E-1,-8.361368179E-1,-7.162859440E-1
3.256018855E0,-6.888667941E-1,-7.833213806E-1,-8.122239113E-1
3.261030105E0,-7.019906044E-1,-7.573986053E-1,-8.151257038E-1
3.266041303E0,-6.491427422E-1,-6.739978790E-1,-7.988448143E-1
3.271052553E0,-5.605837107E-1,-5.505332947E-1,-7.861185074E-1
3.276063803E0,-5.011279583E-1,-4.713611603E-1,-8.180675507E-1
3.281075053E0,-4.263044298E-1,-3.587312698E-1,-8.174753189E-1
3.286086303E0,-3.993861079E-1,-2.778997421E-1,-7.596824169E-1
3.291097605E0,-4.177268744E-1,-2.533845901E-1,-8.071267605E-1
3.296108803E0,-4.641767144E-1,-2.039346695E-1,-8.744306564E-1
3.301120053E0,-4.590577781E-1,-1.235828400E-1,-8.989179134E-1
3.306131251E0,-4.388788939E-1,-1.259107590E-1,-9.016127586E-1
3.311142553E0,-3.481721878E-1,-6.974792480E-2,-9.124248028E-1
3.316153751E0,-2.354256660E-1,3.289890289E-2,-9.917995930E-1
3.321165001E0,-6.903598458E-2,1.611309052E-1,-1.025141001E0
3.326215314E0,1.394963413E-1,3.150558472E-1,-9.669420719E-1
3.331228543E0,3.194558918E-1,5.724401474E-1,-9.085080624E-1
3.336241772E0,4.495457411E-1,6.815776825E-1,-7.830927372E-1
3.341254949E0,4.297594726E-1,7.513799667E-1,-7.507157326E-1
3.346221251E0,4.344921708E-1,7.578191757E-1,-5.572636127E-1
3.351232085E0,4.375488162E-1,8.412494659E-1,-3.129608631E-1
3.356242970E0,4.300311804E-1,9.690990448E-1,-5.137658119E-2
3.361253855E0,3.589367270E-1,1.035245895E0,1.087977886E-1
3.366266199E0,2.654038370E-1,1.171735764E0,3.091702461E-1
3.371277137E0,2.002444714E-1,1.376659393E0,4.547069073E-1
3.376288074E0,8.132289350E-2,1.568092346E0,6.009254456E-1
3.381298960E0,-6.161011383E-2,1.722185135E0,7.776112556E-1
3.386311199E0,-2.622631192E-1,1.818054199E0,8.718695641E-1
3.391322189E0,-5.289225578E-1,1.813357353E0,9.346203804E-1
3.396333178E0,-7.369112968E-1,1.848840714E0,9.624657631E-1
3.401344220E0,-8.231117129E-1,1.977764130E0,8.779470921E-1
3.406356147E0,-9.369966984E-1,2.031588554E0,9.024968147E-1
3.411367189E0,-9.801620245E-1,2.067392349E0,8.016388416E-1
3.416378230E0,-9.619575739E-1,2.077606201E0,7.118046284E-1
3.421389272E0,-9.275375605E-1,2.062925339E0,6.524837017E-1
3.426401147E0,-8.268123269E-1,2.057596207E0,5.717206001E-1
3.431412241E0,-5.940886140E-1,2.107069016E0,5.166027546E-1
3.436423335E0,-3.701855838E-1,2.152049065E0,5.637516975E-1
3.441434428E0,-1.158162579E-1,2.123651505E0,6.436672211E-1
3.446446043E0,7.085542381E-2,2.080419540E0,6.928322315E-1
3.451457189E0,1.898325235E-1,2.031209946E0,7.697410583E-1
3.456468283E0,3.299767971E-1,1.971714020E0,7.738225460E-1
3.461479376E0,4.401316047E-1,1.924514771E0,7.708532810E-1
3.466491043E0,5.352074504E-1,1.901008606E0,7.223939896E-1
3.471502189E0,5.842088461E-1,1.829490662E0,5.542416573E-1
3.476513335E0,5.814010501E-1,1.718441963E0,4.391400814E-1
3.481524480E0,6.891830564E-1,1.644556999E0,2.916750908E-1
3.486535939E0,7.748346925E-1,1.573858261E0,1.364800930E-1
3.491547085E0,9.084517956E-1,1.455150604E0,5.658626556E-3
3.496558283E0,1.035844922E0,1.374320984E0,-1.128759384E-1
3.501569428E0,1.168823600E0,1.341744423E0,-3.205974102E-1
3.506580939E0,1.278922439E0,1.362447739E0,-4.805107117E-1
3.511592137E0,1.286691070E0,1.336141586E0,-5.205552578E-1
3.516603283E0,1.170699477E0,1.220643997E0,-4.278357029E-1
3.521614533E0,9.935471416E-1,1.034078598E0,-1.997644901E-1
3.526625887E0,7.345598936E-1,8.021745682E-1,7.955384254E-2
3.531637085E0,4.452778101E-1,5.217742920E-1,3.201854229E-1
3.536648283E0,1.175941378E-1,2.576837540E-1,5.895357132E-1
3.541659480E0,-1.787527800E-1,-8.135032654E-2,9.398159981E-1
3.546670887E0,-4.221462011E-1,-3.067388535E-1,1.195393324E0
3.551682085E0,-6.371847391E-1,-4.949131012E-1,1.392313242E0
3.556693283E0,-7.992352247E-1,-7.120933533E-1,1.558946371E0
3.561704480E0,-9.148043990E-1,-9.400005341E-1,1.657364607E0
3.566715835E0,-9.479068518E-1,-1.129224777E0,1.628505707E0
3.571727085E0,-8.730946183E-1,-1.253659248E0,1.656996965E0
3.576738283E0,-7.440302968E-1,-1.295408249E0,1.626546383E0
3.581749480E0,-5.040060282E-1,-1.282037735E0,1.553821564E0
3.586783908E0,-3.071021140E-1,-1.289464951E0,1.456597567E0
3.591796303E0,-1.298869252E-1,-1.313333511E0,1.314729929E0
3.596808647E0,-9.545266628E-3,-1.372643471E0,1.155453444E0
3.601821043E0,8.447883278E-2,-1.403897285E0,9.809246063E-1
3.606805783E0,1.746628881E-1,-1.460272789E0,8.932189941E-1
3.611816772E0,2.187479734E-1,-1.487354279E0,8.014230728E-1
3.616827762E0,3.018326163E-1,-1.476778030E0,6.690027714E-1
3.621838751E0,3.419300914E-1,-1.485312462E0,5.741243362E-1
3.626850783E0,3.630042076E-1,-1.456621170E0,4.452178478E-1
3.631861824E0,3.546699286E-1,-1.426481247E0,2.161293030E-1
3.636872866E0,3.503184319E-1,-1.401902199E0,4.793405533E-3
3.641883908E0,3.668515384E-1,-1.339007378E0,-2.512052059E-1
3.646895730E0,3.353658020E-1,-1.282918930E0,-4.819681644E-1
3.651906824E0,2.718884647E-1,-1.258427620E0,-6.659257412E-1
3.656917918E0,2.696317434E-1,-1.236578941E0,-7.424254417E-1
3.661928960E0,1.723523438E-1,-1.267473221E0,-8.794231415E-1
3.666940626E0,3.258202970E-2,-1.393412590E0,-9.330770969E-1
3.671951772E0,-9.866732359E-2,-1.536660194E0,-8.571856022E-1
3.676962866E0,-2.077155709E-1,-1.651217937E0,-7.725653648E-1
3.681973960E0,-2.841385901E-1,-1.740293503E0,-6.654555798E-1
3.686985574E0,-2.929316461E-1,-1.774739265E0,-5.606269836E-1
3.691996720E0,-3.141873479E-1,-1.846961975E0,-3.799264431E-1
3.697007866E0,-3.868365288E-1,-1.943984985E0,-3.151326180E-1
3.702019012E0,-4.539054036E-1,-2.070655823E0,-2.647504807E-1
3.707030574E0,-4.148742557E-1,-2.145156384E0,-2.684512138E-1
3.712041720E0,-2.851766050E-1,-2.156907082E0,-1.553852558E-1
3.717052918E0,-4.949924350E-2,-2.036073685E0,-1.354002953E-1
3.722064064E0,1.356316954E-1,-1.924504757E0,-1.108250618E-1
3.727075522E0,2.735982239E-1,-1.858623505E0,-1.055765152E-1
3.732086720E0,3.680095673E-1,-1.843705177E0,-7.849097252E-2
3.737097866E0,4.342702627E-1,-1.867748260E0,-2.595663071E-3
3.742109064E0,4.457775354E-1,-1.889515400E0,3.797340393E-2
3.747120470E0,4.823970199E-1,-1.927566528E0,4.754495621E-2
3.752131668E0,4.746730328E-1,-1.900696754E0,8.090186119E-2
